PrjName;Filter;RecordNo;AgentId;AgentUserName;PhoneNo;Language;LtCallDt;LtCallWd;LtCallST;CallDurS;CallDurM;LtQuestF;CallCnt;LtCallR;WaveNo;Priority;DialingMode;ResCompleted;IntLevel;ResTimeZone;CallNotes;RestrictionOverride;ResTimeSlot;LtCaseR;CyclePhoneNumber;ManualDialing;LANG;NAME;INT01;N1;N2_1;RegionA;R1;SCREE;T1;X1;INT10;X2a;X2b;X3M1;X3M2;X3M3;X3M4;X3M5;X3M6;X3M7;X3M8;X3M9;X3M10;X4M1;X4M2;X4M3;X4M4;X4M5;X4M6;X4M7;X4M8;X4M9;X4M10;X5M1;X5M2;X5M3;X5M4;X5M5;X5M6;X5M7;X5M8;X5M9;X5M10;X6M1;X6M2;X6M3;X6M4;X6M5;X6M6;X6M7;X6M8;X6M9;X6M10;X7M1;X7M2;X7M3;X7M4;X7M5;X7M6;X7M7;X7M8;X7M9;X7M10;X8M1;X8M2;X8M3;X8M4;X8M5;X8M6;X8M7;X8M8;X8M9;X8M10;X9M1;X9M2;X9M3;X9M4;X9M5;X9M6;X9M7;X9M8;X9M9;X9M10;X10M1;X10M2;X10M3;X11_1;X11_2;X11_3;X11_4;X11_5;X11_6;X11_7;X11_8;X11_9;X11_10;X12;X13;X14;RAUS;BYE;VOLL;INT;SQ;F6;PR_CODE;REG;DISTR;SETTL;IMPOR;TEL1;TEL2;TEL3;LSURN;LNAME;TEL4;TEL5;LSURN2;LNAME2;TEL6;TEL7;LSURN3;LNAME3;TEL8;RESPONDENT;TEL9;NOTE;KORR;F7;QN1;QN2;QN3;QN4;QN5;F8;QN6;QN7;QN8;F11;CB
Grupa.1;1;2549;40;Agent.02;836441262;1;20210805;5;13:02:00;1680;28;462;4;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092416;;;329;101;;280;280;103;104;108;106;;;;;;;101;107;110;;;;;;;;5;;1;5;;4;3;5;;4;108;104;102;106;;;;;;;109;106;;;;;;;;;2;4;4;3;1;1;3;2;1;2;;3;;5;;4;;5;;;108;106;109;2;2;6;2;5;6;1;5;9;1;1937;104;101;;99;100;CO;;;953683;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2563;47;Agent.12;642267246;1;20210804;4;12:04:00;1965;33;462;12;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092521;;;412;101;;60;70;104;;;;;;;;;;105;106;;;;;;;;;;;;3;2;1;;;;;104;107;;;;;;;;;107;;;;;;;;;;3;3;5;3;5;4;1;3;5;3;;;;2;;;3;;;;104;109;;1;8;3;5;0;9;9;8;3;2;1982;101;103;;99;100;CO;;;540785;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2567;47;Agent.06;13235320;1;20210805;5;15:23:00;2313;39;462;6;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092526;;;655;101;;300;400;110;;;;;;;;;;101;108;105;103;;;;;;;3;;3;;3;;;2;;1;103;108;101;107;102;106;105;;;;104;105;108;;;;;;;;2;1;2;3;5;5;5;5;5;2;4;1;3;;1;1;2;2;;;106;108;103;7;3;8;10;99;3;5;10;9;10;1946;103;103;;99;100;CO;;;932075;;;;;313160855;;;;;;;;;;;;;;;;;1;;sapien In tortor penatibus vestibulum nec velit, hac Fusce;;;;;;;;;;2,02E+11
Grupa.1;1;2579;114;Agent.10;497555914;1;20210730;6;14:58:00;881;15;462;5;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090222;;;87;101;;680;640;101;106;;;;;;;;;108;103;107;;;;;;;;2;;4;;;2;2;5;;;109;110;104;;;;;;;;103;105;101;104;;;;;;;3;2;2;1;3;1;4;5;5;1;;;;4;;;;;3;4;107;;;99;2;5;3;0;9;0;7;6;5;1971;104;105;;99;100;CO;;;376014;;;;;;;;;;;;;;;;;;;;;;1;;diam ipsum, semper Vivamus in aliquam. dis lectus, vehicula. Fusce Phasellus neque, Cras in lectus in sapien, elit. Fusce or;;;;;;;;;;2,02E+11
Grupa.1;1;2583;61;Agent.06;627829735;1;20210730;6;09:00:00;1478;25;462;3;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090254;;;163;101;;25;25;105;;;;;;;;;;109;107;106;103;;;;;;;;;4;;2;5;5;;4;;107;103;101;106;104;110;;;;;108;;;;;;;;;;3;1;3;2;4;5;5;4;5;5;5;;5;5;;2;1;;;4;107;108;;3;3;2;1;99;8;9;8;3;10;1980;102;103;;99;100;CO;;;696985;;;;;;;;;;;;;;;;;;;;;;1;;lectus Vivamus nascetur odio erat sociosqu dolor venenatis aptent Pellentesque Pellentesque ridiculus vulputate ut. in in mi;;;;;;;;;;2,02E+11
Grupa.1;1;2590;45;Agent.13;62777254;1;20210729;5;10:35:00;1910;32;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090284;;;680;101;;1 000,00;1000;109;;;;;;;;;;110;101;102;107;;;;;;;3;5;;;;;1;;2;5;109;101;107;103;106;104;;;;;106;108;104;105;;;;;;;1;1;2;3;2;5;3;1;4;4;4;;1;4;;3;3;;2;;109;105;107;9;99;0;8;5;4;5;9;9;5;1996;104;101;;99;100;CO;;;304777;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2594;63;Agent.06;154573464;1;20210806;6;19:26:00;1714;29;462;5;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090286;;;26;101;;10;8,5;109;104;;;;;;;;;106;;;;;;;;;;;;;1;;4;;;5;;104;106;107;102;109;;;;;;105;106;108;102;;;;;;;2;3;3;5;5;3;5;2;4;2;;4;;5;;2;2;;5;;102;;;8;8;3;10;1;5;6;7;8;10;1973;104;104;;99;100;CO;;;779905;;;;;226676446;;;;;;;;;;;;;;;;;1;;auctor elit natoque neque libero maximus massa. in libero diam in adipiscing commodo quam quam. adipiscing elit. est. mi sus;;;;;;;;;;2,02E+11
Grupa.1;1;2598;51;Agent.11;647224818;1;20210729;5;14:57:00;1274;21;461;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090290;;;55;101;;71;71;106;103;107;105;108;110;;;;;104;;;;;;;;;;;;4;1;3;5;5;4;;1;106;101;108;110;102;105;;;;;106;108;;;;;;;;;2;4;3;1;3;1;5;3;1;2;5;2;;;1;5;;1;;3;104;103;110;3;7;0;5;0;10;6;6;4;10;1939;102;103;;99;100;CO;;;514197;;;;;821958511;;;;;;;;;;;;;;;;;1;;felis. neque interdum vestibulum dictum orci consequat vulputate, sed sollicitudin est. Sed id odio ipsum, commodo, maximus;felis. neque interdum vestibulum dictum orci consequat vulputate, sed sollicitudin est. Sed id odio ipsum, commodo, ma;felis. neque interdum vestibulum dictum orci consequat vulputate, sed sollicitudin est. Sed id odio ipsum, commodo, ma;;;;;;;;2,02E+11
Grupa.1;1;2609;53;Agent.13;141651086;1;20210806;6;17:11:00;1239;21;462;4;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090336;;;233;101;;800;800;103;102;105;101;;;;;;;106;109;104;;;;;;;;3;3;1;4;2;3;;;4;;107;110;109;;;;;;;;109;107;104;103;101;105;;;;;4;3;1;1;5;2;5;3;4;5;;;;;;;5;;5;5;110;;;10;0;10;1;0;7;0;6;4;2;1988;103;104;;99;100;CO;;;664888;;;;;;;;;;;;;;;;;;;;;;1;;sit odio nascetur Etiam elementum, aptent dapibus ex venenatis. metus maximus sit in ornare aliquam. dapibus enim Praesent f;sit odio nascetur Etiam elementum, aptent dapibus ex venenatis. metus maximus sit in ornare aliquam. dapibus enim Prae;sit odio nascetur Etiam elementum, aptent dapibus ex venenatis. metus maximus sit in ornare aliquam. dapibus enim Prae;;;;;;;;
Grupa.1;1;2613;47;Agent.02;72287895;1;20210729;5;10:46:00;1392;23;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090344;;;742;101;;35;35;103;105;104;101;;;;;;;102;110;;;;;;;;;4;5;2;5;3;;;;;1;102;108;101;103;104;110;109;;;;101;107;110;108;105;109;;;;;1;2;1;1;3;5;3;3;5;4;2;1;2;5;;;;5;5;2;105;;;6;1;2;9;4;3;4;1;9;10;1942;102;101;;99;100;CO;;;806011;;;;;248388234;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2615;59;Agent.12;76668965;1;20210729;5;10:47:00;3408;57;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090346;;;126;101;;200;200;105;107;;;;;;;;;109;110;102;;;;;;;;;4;;;1;;1;;4;1;107;101;106;103;109;;;;;;104;102;101;107;108;106;103;;;;5;5;2;4;3;4;1;2;2;2;4;;2;;;5;4;;3;;110;103;;6;5;6;5;8;8;5;8;9;8;1987;104;101;;99;100;CO;;;915403;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;
Grupa.1;1;2619;55;Agent.09;889126232;1;20210803;3;15:40:00;2083;35;462;6;CO;5;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090348;;;444;101;;250;350;103;102;;;;;;;;;104;105;;;;;;;;;;2;4;5;2;;;;;;105;101;108;102;110;;;;;;101;103;108;105;102;;;;;;3;1;2;4;4;3;4;1;3;4;3;4;;;4;;;2;;2;106;110;107;0;6;8;3;3;3;1;6;3;8;1971;102;102;;99;100;CO;;;696026;;;;;761440991;;;;;;;;;;;;;;;;;1;;in amet, quis neque orci sapien. per diam lacinia platea adipiscing a tincidunt suscipit in est. dui Fusce laoreet Cras Lore;in amet, quis neque orci sapien. per diam lacinia platea adipiscing a tincidunt suscipit in est. dui Fusce laoreet Cra;in amet, quis neque orci sapien. per diam lacinia platea adipiscing a tincidunt suscipit in est. dui Fusce laoreet Cra;in amet, quis neque orci sapien. per diam lacinia platea adipiscing a tincidunt suscipit in est. dui Fusce laoreet;;;;;;;2,02E+11
Grupa.1;1;2620;61;Agent.03;266395513;1;20210729;5;14:21:00;2069;34;461;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090385;;;622;101;;110;160;104;103;106;;;;;;;;109;105;102;110;;;;;;;;3;2;1;1;2;;;1;2;103;108;101;104;109;102;;;;;110;104;109;;;;;;;;1;2;1;2;2;4;4;5;3;5;4;1;2;2;;;;4;3;;106;108;;8;2;7;3;0;5;2;5;5;1;1972;103;101;;99;100;CO;;;698877;;;;;752282501;979706522;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2623;53;Agent.15;471559482;1;20210806;6;14:05:00;1967;33;462;7;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090389;;;694;101;;334;334;102;;;;;;;;;;101;107;106;103;105;;;;;;5;3;2;;4;1;3;;;;108;105;106;;;;;;;;103;108;107;101;102;;;;;;999;1;2;4;4;1;3;4;4;3;;;;;2;2;;4;;;108;101;;3;7;99;2;0;7;1;1;8;9;1976;101;101;;99;100;CO;;;539118;;;;;;;;;;;;;;;;;;;;;;1;;laoreet sapien, eget, platea non quam. lorem. ullamcorper litora Etiam eu. elementum Vivamus vitae et condimentum id erat a;;;;;;;;;;2,02E+11
Grupa.1;1;2625;40;Agent.10;514937021;1;20210803;3;17:33:00;1998;33;462;8;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090395;;;740;101;;450;450;102;103;;;;;;;;;105;109;107;108;;;;;;;;4;2;;5;;2;3;4;;107;103;101;110;104;;;;;;105;102;110;109;;;;;;;4;1;2;4;1;5;3;5;1;3;3;;2;3;;;4;;;3;101;;;1;1;2;7;7;0;7;4;7;3;1988;104;101;;99;100;CO;;;996009;;;;;373893572;;;;;;;;;;;;;;;;;1;;penatibus dictumst. per Vivamus faucibus Aliquam ligula placerat. erat sit Cras Cras odio porttitor sed consectetur lobortis;penatibus dictumst. per Vivamus faucibus Aliquam ligula placerat. erat sit Cras Cras odio porttitor sed consectetur lo;penatibus dictumst. per Vivamus faucibus Aliquam ligula placerat. erat sit Cras Cras odio porttitor sed consectetur lo;;;;;;;;2,02E+11
Grupa.1;1;2631;63;Agent.03;570663436;1;20210802;2;16:49:00;1729;29;462;8;CO;7;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090407;;;694;101;;1 460,00;1460;109;102;;;;;;;;;106;104;105;;;;;;;;;1;;1;2;2;;;4;;110;108;109;103;;;;;;;108;107;109;106;105;104;;;;;2;3;1;2;4;3;5;3;3;3;;;2;;;;;3;2;1;106;;;2;9;6;10;4;10;8;9;7;4;1961;101;103;;99;100;CO;;;491730;;;;;642502488;504931149;680713834;;;;;;;;;;;;;;;1;;penatibus mattis odio sollicitudin bibendum venenatis elit enim Orci felis. vel erat placerat. Fusce elit montes, Vivamus pe;;;;;;;;;;2,02E+11
Grupa.1;1;2634;40;Agent.15;436226864;1;20210730;6;16:27:00;1983;33;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090410;;;412;101;;590;548;110;;;;;;;;;;109;102;105;104;101;;;;;;4;4;;4;3;;;;2;5;102;109;104;106;105;;;;;;108;110;109;107;102;105;106;;;;2;1;5;5;2;5;5;3;2;2;;5;;5;4;3;;;3;;103;;;4;5;3;7;8;10;4;7;7;2;1970;102;105;;99;100;CO;;;511206;;;;;;;;;;;;;;;;;;;;;;1;;lectus, tortor dapibus, felis. turpis, orci tellus et pretium euismod Donec sit vehicula. tempus consectetur. Praesent ut eg;;;;;;;;;;2,02E+11
Grupa.1;1;2642;40;Agent.10;382565534;1;20210810;3;16:35:00;1519;25;462;6;CO;5;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090428;;;990;101;;70;80;106;;;;;;;;;;107;;;;;;;;;;;;;;;5;1;;;;110;107;108;109;103;104;;;;;104;101;102;110;107;103;;;;;1;4;4;2;2;2;3;5;5;4;;;1;4;;;2;5;2;1;104;;;2;4;8;3;99;1;4;3;8;3;1961;103;104;;99;100;CO;;;619327;;;;;262799622;;;;;;;;;;;;;;;;;1;;penatibus sed nibh, metus convallis Aenean vel tortor sodales Vivamus sit aptent ad tincidunt vel, in et condimentum Vivamus;penatibus sed nibh, metus convallis Aenean vel tortor sodales Vivamus sit aptent ad tincidunt vel, in et condimentum V;penatibus sed nibh, metus convallis Aenean vel tortor sodales Vivamus sit aptent ad tincidunt vel, in et condimentum V;;;;;;;;2,02E+11
Grupa.1;1;2643;63;Agent.15;900808273;1;20210804;4;16:36:00;1604;27;462;8;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090435;;;613;101;;300;350;110;109;;;;;;;;;108;;;;;;;;;;;;;;;;;5;3;3;106;105;103;109;108;107;101;110;;;106;;;;;;;;;;4;3;1;1;1;2;3;1;5;3;2;;3;;2;2;5;4;4;4;107;;;2;2;1;6;4;8;0;10;9;10;1992;104;101;;99;100;CO;;;399592;;;;;926114855;;;;;;;;;;;;;;;;;1;;per aliquet, mattis et non placerat. viverra in commodo turpis Fusce euismod vulputate libero vestibulum pretium consectetur;per aliquet, mattis et non placerat. viverra in commodo turpis Fusce euismod vulputate libero vestibulum pretium conse;;;;;;;;;2,02E+11
Grupa.1;1;2645;55;Agent.03;815581844;1;20210729;5;12:21:00;1139;19;461;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090445;;;632;101;;120;150;110;103;;;;;;;;;107;105;106;;;;;;;;;;1;;3;4;2;;;4;109;104;103;110;;;;;;;107;101;109;110;;;;;;;5;3;3;2;4;5;4;1;3;5;;;3;2;;;;;4;3;101;;;0;6;8;1;5;10;10;10;5;5;1939;101;105;;99;100;CO;;;212143;;;;;316542874;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2651;53;Agent.11;299736315;1;20210804;4;11:44:00;372;6;462;7;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090454;;;144;101;;250;280;107;;;;;;;;;;110;108;105;106;109;;;;;;;;;;3;2;2;1;3;1;102;103;106;101;107;105;108;;;;105;104;107;106;103;110;;;;;3;2;3;2;2;1;1;4;4;4;2;1;4;;2;5;5;4;;;108;103;104;9;2;10;8;1;0;0;6;10;9;1956;104;105;;99;100;CO;;;562696;;;;;;;;;;;;;;;;;;;;;;1;;sed eu libero sapien mi aliquet ornare Praesent nibh, per porttitor erat nec inceptos nascetur Suspendisse Fusce Class Proin;sed eu libero sapien mi aliquet ornare Praesent nibh, per porttitor erat nec inceptos nascetur Suspendisse Fusce Class;;;;;;;;;2,02E+11
Grupa.1;1;2664;45;Agent.09;668385140;1;20210729;5;14:25:00;804;13;461;4;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090468;;;579;101;;110;110;109;101;110;;;;;;;;102;103;;;;;;;;;1;3;2;;;;;;4;4;110;108;105;103;109;107;;;;;107;101;103;102;;;;;;;5;3;3;3;5;5;3;2;4;2;;;5;;2;;5;5;5;5;104;105;;2;3;3;1;9;3;9;9;5;5;1948;103;105;;99;100;CO;;;670948;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2670;51;Agent.03;383567648;1;20210730;6;17:28:00;2012;34;462;3;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090474;;;632;101;;100;100;110;;;;;;;;;;111;;;;;;;;;;;;;;;;;;;5;101;110;105;103;107;;;;;;105;101;104;103;109;107;;;;;5;4;1;1;3;2;2;2;5;4;1;;3;;2;;5;;;3;106;;;99;6;1;6;8;9;6;5;10;7;1966;104;102;;99;100;CO;;;904730;;;;;707448548;;;;;;;;;;;;;;;;;1;;egestas non Praesent sem amet tincidunt placerat. pretium varius aliquet, interdum mus. mattis a quam felis. quam Class vel,;;;;;;;;;;2,02E+11
Grupa.1;1;2674;114;Agent.15;685336831;1;20210730;6;10:33:00;1635;27;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090481;;;895;101;;1 700,00;1700;101;103;;;;;;;;;102;104;;;;;;;;;4;1;3;2;;;;;;;106;110;;;;;;;;;110;109;106;102;101;105;107;;;;5;5;2;5;3;4;3;4;5;5;;;;;;1;;;;4;110;109;103;10;5;1;2;99;7;4;7;2;5;1978;101;103;;99;100;CO;;;484846;;;;;;;;;;;;;;;;;;;;;;1;;vel dis dictum velit maximus luctus. facilisis cursus dolor est. felis, nec et Fusce malesuada Mauris erat vel, a elit. port;vel dis dictum velit maximus luctus. facilisis cursus dolor est. felis, nec et Fusce malesuada Mauris erat;;;;;;;;;
Grupa.1;1;2688;61;Agent.06;834590144;1;20210803;3;16:13:00;1578;26;462;17;CO;10;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090506;;;792;101;;100;89;102;107;108;;;;;;;;103;105;;;;;;;;;;2;5;;2;;3;5;;;101;108;106;107;109;105;;;;;106;103;107;110;109;;;;;;3;5;1;1;4;2;3;5;5;4;1;;;;1;3;1;2;4;;104;102;101;4;4;99;3;3;6;4;3;2;10;1984;104;105;;99;100;CO;;;849998;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2691;53;Agent.11;271217641;1;20210802;2;15:12:00;1711;29;462;3;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090515;;;658;101;;40;40;110;102;;;;;;;;;106;103;104;;;;;;;;;2;1;1;;1;;;;1;104;103;108;106;102;101;105;107;;;107;101;103;109;106;105;104;;;;4;2;1;3;1;5;5;1;5;5;4;5;3;4;3;2;5;5;;;108;109;;9;5;4;10;4;7;6;5;1;10;1936;101;104;;99;100;CO;;;387471;;;;;;;;;;;;;;;;;;;;;;1;;justo sed ex sed euismod nec In volutpat, et In non vulputate, ipsum odio dis lorem. sit ac lectus, nibh a ut. eu a justo Fu;;;;;;;;;;2,02E+11
Grupa.1;1;2695;63;Agent.15;456587056;1;20210802;2;10:16:00;1622;27;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090525;;;317;101;;150;141;103;104;107;105;;;;;;;109;102;110;;;;;;;;;1;5;3;3;;2;;3;1;109;102;;;;;;;;;106;104;103;105;109;;;;;;5;5;2;1;4;2;5;5;1;4;;4;;;;;;;2;;105;110;;9;9;2;9;4;10;8;5;2;10;1936;102;105;;99;100;CO;;;580076;;;;;558921447;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2703;47;Agent.06;753307742;1;20210804;4;14:22:00;1377;23;462;6;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090542;;;564;101;;800;1000;101;106;110;;;;;;;;104;103;109;;;;;;;;1;;4;4;;4;;;2;5;108;109;105;106;103;;;;;;104;106;109;101;108;105;;;;;4;4;5;3;4;5;1;5;4;3;;;1;;1;5;;5;3;;106;102;;4;1;99;5;4;10;4;9;5;6;1985;102;105;;99;100;CO;;;842375;;;;;;;;;;;;;;;;;;;;;;1;;eget in luctus, leo Vivamus aptent et orci metus vulputate consectetur. sodales at consectetur Lorem himenaeos. leo massa. i;;;;;;;;;;2,02E+11
Grupa.1;1;2707;61;Agent.10;731004338;1;20210729;5;11:57:00;1187;20;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090559;;;895;101;;260;520;109;104;106;;;;;;;;101;102;103;;;;;;;;1;2;3;5;;4;;;5;;102;103;101;110;;;;;;;110;108;;;;;;;;;3;5;5;5;1;1;1;5;3;4;5;2;4;;;;;;;1;108;103;;2;2;9;99;0;5;0;1;7;7;1953;104;103;;99;100;CO;;;316904;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2727;53;Agent.09;236823518;1;20210730;6;10:11:00;1855;31;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090650;;;783;101;;1 200,00;1200;107;105;;;;;;;;;104;;;;;;;;;;;;;4;3;;5;;;;104;105;106;110;109;;;;;;106;103;110;;;;;;;;5;2;4;4;3;1;4;1;2;4;;;;4;4;3;;;5;1;106;;;9;1;7;5;4;8;0;7;3;8;1972;103;103;;99;100;CO;;;169519;;;;;279564525;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2731;57;Agent.06;496162179;1;20210730;6;13:12:00;1386;23;462;5;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090653;;;246;101;;50;50;107;;;;;;;;;;106;102;;;;;;;;;;2;;;;3;4;;;;109;110;104;107;;;;;;;104;108;101;106;105;107;;;;;4;5;2;5;2;3;4;4;1;2;;;;5;;;5;;1;3;104;;;3;7;5;3;2;9;5;9;4;2;1974;102;104;;99;100;CO;;;809902;;;;;;;;;;;;;;;;;;;;;;1;;ipsum, vitae molestie id In quam quam luctus, lacinia. ullamcorper efficitur, parturient quam viverra euismod egestas sit to;;;;;;;;;;2,02E+11
Grupa.1;1;2742;114;Agent.07;625825306;1;20210805;5;16:24:00;1777;30;462;7;CO;5;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090684;;;195;101;;200;200;105;110;;;;;;;;;106;108;101;;;;;;;;2;;;;2;4;;4;;2;103;;;;;;;;;;105;;;;;;;;;;5;2;4;1;5;5;5;4;4;5;;;1;;;;;;;;104;105;;9;99;8;0;9;9;10;10;10;3;1958;103;104;;99;100;CO;;;222494;;;;;182426146;;;;;;;;;;;;;;;;;1;;est. sapien et tincidunt in quis Fusce ullamcorper amet venenatis. in. ullamcorper dolor laoreet facilisis;;;;;;;;;;2,02E+11
Grupa.1;1;2744;55;Agent.11;571102753;1;20210730;6;12:47:00;1428;24;462;4;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090697;;;808;101;;152;152;107;;;;;;;;;;105;106;102;109;;;;;;;;1;;;1;3;1;;4;;105;102;103;101;109;106;;;;;103;102;104;101;106;;;;;;4;2;3;2;2;1;5;2;5;5;1;5;5;;5;5;;;2;;108;;;8;3;99;7;1;4;5;2;4;4;1983;102;101;;99;100;CO;;;338518;;;;;;;;;;;;;;;;;;;;;;1;;lobortis. volutpat, a id dui. nisl amet, parturient tincidunt placerat. sem quam scelerisque. Suspendisse mattis diam sollic;;;;;;;;;;2,02E+11
Grupa.1;1;2748;45;Agent.12;734803984;1;20210805;5;15:54:00;1712;29;462;15;CO;7;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090700;;;506;101;;180;180;107;110;;;;;;;;;105;102;109;104;;;;;;;;3;;1;3;;4;;4;1;108;102;109;;;;;;;;102;101;;;;;;;;;3;4;1;5;2;1;5;5;3;5;;4;;;;;;3;3;;101;;;9;8;5;1;5;5;6;3;9;5;1953;101;104;;99;100;CO;;;452020;;;;;245766345;;;;;;;;;;;;;;;;;1;;dui Vivamus Phasellus malesuada diam ipsum, Suspendisse quam nulla consectetur facilisis blandit Cras in malesuada facilisis;;;;;;;;;;2,02E+11
Grupa.1;1;2754;63;Agent.11;874465209;1;20210809;2;14:04:00;1211;20;462;10;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090760;;;347;101;;125;250;110;;;;;;;;;;109;106;101;;;;;;;;3;;;;;5;;;1;4;107;110;105;108;109;102;;;;;104;108;102;;;;;;;;1;1;2;5;3;5;2;5;2;5;;4;;;2;;3;3;5;5;109;;;10;4;4;0;10;7;0;3;2;10;1967;102;105;;99;100;CO;;;654215;;;;;;500548913;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2757;59;Agent.05;832750625;1;20210730;6;08:01:00;3536;59;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090767;;;357;101;;45;45;101;;;;;;;;;;109;102;105;110;106;108;104;;;;3;1;;2;3;1;;1;3;4;103;101;105;;;;;;;;106;;;;;;;;;;3;5;5;2;2;2;5;4;4;2;1;;5;;2;;;;;;106;101;;99;9;6;99;9;8;1;6;2;6;1943;104;103;;99;100;CO;;;837502;;;;;657726768;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2766;55;Agent.02;986172431;1;20210730;6;13:43:00;573;10;462;4;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090797;;;866;101;;38;90;106;104;107;;;;;;;;110;109;101;;;;;;;;4;;;3;;3;1;;4;5;108;104;109;;;;;;;;104;103;109;105;110;108;;;;;2;5;5;1;5;1;3;4;1;1;;;;1;;;;3;2;;103;102;110;9;99;1;7;2;3;3;10;2;10;1961;102;101;;99;100;CO;;;115301;;;;;;;;;;;;;;;;;;;;;;1;;amet, aliquet, auctor sed Curabitur eu vestibulum vehicula. erat fringilla natoque nisi. aliquam. ex sagittis mus. adipiscin;;;;;;;;;;2,02E+11
Grupa.1;1;2775;47;Agent.02;888931339;1;20210802;2;11:31:00;1674;28;462;3;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090826;;;544;101;;1 400,00;1400;107;103;102;101;;;;;;;110;106;;;;;;;;;4;1;3;;;5;4;;;3;102;101;109;;;;;;;;105;110;102;106;107;;;;;;1;1;3;3;2;1;2;5;3;5;4;1;;;;;;;3;;102;107;105;3;1;6;3;4;7;7;10;1;6;1992;101;105;;99;100;CO;;;971368;;;;;807474365;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
